# source, target, timestamp
103,104,598811
103,104,606943
103,104,638734
103,104,642086
103,104,645323
103,104,651210
103,104,666760
103,104,666780
103,104,668658
103,104,668676
103,104,668814
103,104,668949
103,104,673466
103,104,673486
103,104,673501
103,104,674566
103,104,674587
103,104,674622
103,104,674646
103,104,674660
103,104,675045
103,104,675069
103,104,675245
103,104,676654
103,104,677694
103,104,679746
103,104,693409
103,104,722830
103,104,726354
103,104,735648
103,104,748378
103,104,748644
103,104,751911
103,104,752372
103,104,766963
103,104,829825
103,104,911970
103,104,912003
103,104,912713
103,104,913664
103,104,914086
103,104,914179
103,104,918891
103,104,919130
103,104,919332
103,104,919632
103,104,927115
103,104,927329
103,104,932584
103,104,943072
103,104,943094
103,104,943106
103,104,943207
103,104,945586
103,104,946689
103,104,947101
103,104,948842
103,104,982101
103,104,992699
103,104,993038
103,104,993053
103,104,993083
103,104,993096
103,104,1010028
103,104,1012922
103,104,1017359
103,104,1017367
103,104,1017373
103,104,1017380
103,104,1018072
103,104,1018185
103,104,1018204
103,104,1020034
103,104,1034215
103,104,1068627
103,104,1080664
103,104,1082121
103,84,1087107
103,84,1087129
103,104,1090819
103,104,1097014
103,84,1101326
103,104,1104209
103,104,1104230
103,104,1108981
103,104,1111883
103,104,1112035
103,104,1114757
103,104,1115183
103,104,1263844
103,104,1266362
103,104,1275946
103,104,1279157
103,104,1279273
103,104,1280447
103,104,1337495
103,104,1338261
103,104,1346855
103,104,1346865
103,104,1346878
103,104,1347077
103,104,1348318
103,104,1355686
103,104,1355694
103,104,1355705
103,104,1355719
103,104,1355796
103,104,1355843
103,104,1356686
103,104,1425582
103,104,1425649
103,104,1427244
103,104,1519116
103,104,1522463
103,104,1522780
103,104,1525204
103,104,1525473
103,104,1538484
103,104,1541859
103,104,1541867
103,104,1542536
103,104,1542769
103,104,1542818
103,104,1543441
103,104,1544672
103,104,1544686
103,104,1556725
103,104,1584538
103,104,1584561
103,104,1589973
103,104,1594866
103,104,1595512
103,104,1598257
103,104,1598260
103,104,1598280
103,58,1598285
103,104,1598418
103,104,1598423
103,104,1598433
103,104,1607056
103,104,1607894
103,104,1608001
103,104,1608168
103,104,1608278
103,104,1624144
103,58,1627442
103,58,1627445
103,58,1627468
103,58,1627471
103,58,1627498
103,58,1627509
103,58,1627523
103,58,1627579
103,104,1629540
103,104,1684615
103,104,1685063
103,104,1685306
103,488,1699023
103,104,1701965
103,104,1702412
103,488,1703770
103,488,1703861
103,488,1705157
103,58,1714249
103,58,1714310
103,58,1714325
103,58,1714349
103,104,1716544
103,104,1717772
103,104,1717915
103,104,1717987
103,104,1718306
103,104,1718996
103,104,1719117
103,104,1720006
103,104,1804808
103,104,1804836
103,104,1805190
103,104,1849751
103,104,1849766
103,104,1849815
103,104,1861472
103,104,1868099
103,104,1868167
103,104,1868441
103,104,1870041
103,104,1870125
103,104,1870135
103,104,1880759
103,488,1881840
103,488,1881877
103,104,1887316
103,104,1899358
103,104,1931614
103,104,1931738
103,104,2022959
103,104,2031229
103,104,2031237
103,104,2031248
103,104,2115322
103,104,2123086
103,104,2125959
103,104,2132377
103,104,2132445
103,104,2132479
103,104,2132493
103,104,2132517
103,104,2132619
103,104,2147276
103,104,2153503
103,104,2191223
103,58,2192639
103,58,2192684
103,58,2192706
103,488,2202061
103,58,2202249
103,104,2206650
103,104,2218090
103,104,2218159
103,104,2219665
103,104,2222111
103,104,2222124
103,104,2232521
103,104,2240510
103,104,2240521
103,104,2240546
103,104,2240552
103,104,2240596
103,104,2240610
103,104,2240629
103,104,2240677
103,104,2240759
103,104,2240836
103,104,2240863
103,104,2244581
103,104,2244598
103,104,2244646
103,488,2290756
103,104,2296617
103,104,2297225
103,104,2304742
103,104,2306635
103,104,2412394
103,104,2417238
104,103,312
104,103,451
104,103,829
104,103,33145
104,103,39896
104,103,40132
104,103,41341
104,136,54868
104,103,84375
104,103,84450
104,103,108105
104,103,109279
104,136,115045
104,103,126834
104,103,131977
104,136,159285
104,103,207357
104,103,208434
104,103,217126
104,103,308454
104,103,310275
104,103,311257
104,103,311295
104,103,313936
104,103,314227
104,103,314246
104,103,314292
104,103,314315
104,103,314419
104,103,315212
104,103,322582
104,103,322586
104,103,323823
104,103,324133
104,103,326441
104,103,326479
104,103,326547
104,103,326563
104,103,327246
104,103,327268
104,103,327407
104,136,329431
104,136,330282
104,136,330403
104,103,339659
104,103,341450
104,103,342124
104,103,342193
104,103,342238
104,103,342671
104,103,342674
104,103,342676
104,103,343721
104,103,343768
104,103,343869
104,103,343891
104,103,343933
104,103,343999
104,103,344005
104,103,344100
104,103,377067
104,136,379298
104,103,391305
104,103,391369
104,103,391377
104,103,391526
104,103,391948
104,103,392035
104,103,392279
104,103,405878
104,103,405965
104,103,406295
104,103,407295
104,103,407466
104,103,479990
104,103,484334
104,103,582997
104,103,589745
104,103,590129
104,103,590474
104,103,590945
104,103,595683
104,103,596106
104,103,597826
104,103,640877
104,103,644311
104,103,655483
104,103,668575
104,103,668719
104,103,668735
104,103,669149
104,103,669177
104,103,669205
104,103,673198
104,103,674286
104,103,674899
104,103,674986
104,103,675045
104,103,675209
104,103,675678
104,103,675711
104,103,676632
104,103,676852
104,103,679191
104,103,683661
104,103,725951
104,103,737964
104,103,748461
104,103,748543
104,103,748761
104,103,751823
104,103,752190
104,103,766942
104,449,817876
104,103,818224
104,103,818291
104,103,829858
104,103,907256
104,103,912224
104,103,912237
104,103,912698
104,103,912729
104,103,912983
104,103,918733
104,103,919228
104,103,919260
104,103,927076
104,103,927149
104,103,927277
104,103,927372
104,103,927947
104,103,933122
104,103,934281
104,103,936325
104,103,939833
104,103,940183
104,103,941827
104,103,942004
104,103,942482
104,103,942882
104,103,943111
104,103,943132
104,103,943160
104,103,944868
104,103,946483
104,103,946662
104,103,946832
104,103,946866
104,103,947189
104,103,948150
104,103,984733
104,103,992744
104,103,992774
104,103,993035
104,103,993038
104,103,993040
104,103,993045
104,103,993067
104,103,1008376
104,103,1010698
104,103,1014331
104,103,1014353
104,103,1017505
104,103,1017511
104,103,1017571
104,103,1017978
104,103,1018257
104,103,1018289
104,103,1018300
104,103,1018306
104,103,1020800
104,103,1021084
104,103,1021129
104,103,1022929
104,103,1032015
104,103,1070996
104,103,1078053
104,103,1083907
104,103,1084322
104,103,1090391
104,103,1090394
104,103,1090460
104,103,1091048
104,103,1091056
104,103,1097082
104,103,1105357
104,103,1111738
104,103,1111743
104,20,1112417
104,103,1114714
104,103,1258031
104,103,1264012
104,103,1269616
104,103,1269638
104,344,1269963
104,103,1275207
104,103,1279121
104,103,1279304
104,103,1279365
104,103,1280569
104,344,1285550
104,344,1288904
104,103,1335592
104,103,1337600
104,103,1339421
104,103,1346810
104,103,1347000
104,103,1348225
104,103,1348231
104,103,1348378
104,103,1355903
104,103,1355947
104,103,1355974
104,103,1356674
104,103,1417886
104,103,1430901
104,103,1431009
104,449,1514830
104,103,1522217
104,103,1522621
104,103,1522624
104,103,1525447
104,103,1531198
104,103,1541235
104,103,1542505
104,103,1542607
104,103,1542698
104,103,1542786
104,103,1543348
104,103,1544026
104,103,1551421
104,103,1584491
104,103,1584550
104,103,1584601
104,103,1584621
104,103,1594827
104,103,1594907
104,103,1596774
104,103,1598297
104,103,1598323
104,103,1598363
104,103,1606880
104,103,1608257
104,103,1623491
104,103,1623496
104,103,1628466
104,103,1628471
104,103,1635640
104,103,1683931
104,103,1685167
104,103,1702246
104,103,1716590
104,103,1717894
104,103,1717964
104,103,1718103
104,103,1718445
104,103,1811053
104,103,1811076
104,103,1811150
104,103,1813703
104,103,1849723
104,103,1849895
104,103,1863739
104,103,1863757
104,103,1868137
104,103,1868833
104,103,1869154
104,103,1869208
104,103,1869211
104,103,1870018
104,103,1870095
104,103,1870126
104,103,1872171
104,103,1873358
104,103,1883416
104,103,1883517
104,103,1896669
104,103,1896768
104,103,1926238
104,103,1930821
104,103,1933534
104,103,1933606
104,103,2024091
104,103,2122992
104,103,2123787
104,103,2132141
104,103,2132423
104,103,2132465
104,103,2132484
104,103,2132516
104,103,2132520
104,103,2135093
104,103,2144884
104,103,2153314
104,103,2199223
104,103,2211967
104,103,2212144
104,103,2218062
104,103,2219550
104,103,2219602
104,103,2220554
104,103,2221166
104,103,2221169
104,103,2221978
104,103,2225367
104,103,2229665
104,103,2234789
104,103,2240547
104,103,2240553
104,103,2240562
104,103,2240654
104,103,2240695
104,103,2240880
104,103,2240891
104,103,2244623
104,136,2290284
104,103,2297206
104,103,2306487
104,103,2306885
104,103,2413110
104,103,2416413
105,409,54714
105,409,54825
105,409,73592
105,409,73703
105,409,420430
105,409,420542
105,409,421727
105,409,421840
105,409,423094
105,409,423205
105,409,643908
105,409,644035
105,409,664753
105,409,664882
105,409,671724
105,409,671854
105,409,851559
105,409,851683
105,409,1096124
105,409,1096223
105,409,1101341
105,409,1101439
105,409,1191923
105,409,1192048
105,409,1192205
105,409,1192293
105,409,1192419
105,409,1192562
105,409,1283067
105,409,1283199
105,503,1324835
105,44,1324835
105,503,1324931
105,44,1324931
105,44,1325057
105,409,1449286
105,409,1449413
105,409,1676392
105,409,1676529
105,409,1683137
105,409,1683266
105,409,1697492
105,409,1697623
105,409,1699592
105,409,1699727
105,409,1709433
105,409,1709563
105,409,1887870
105,409,1888003
105,409,2023242
105,409,2068835
105,409,2068969
105,409,2148351
105,409,2148486
105,409,2148564
105,409,2148700
105,409,2297519
105,409,2297657
105,409,2305932
105,409,2306071
105,409,2396057
105,409,2396075
105,409,2396120
105,409,2396192
105,409,2396212
105,409,2396255
105,409,2397405
105,409,2397542
105,409,2410926
105,409,2411062
105,409,2412525
105,409,2412671
106,564,148953
106,564,217969
106,564,217983
106,564,220390
106,564,221826
106,564,223104
106,564,223121
106,564,223131
106,564,237031
106,564,392493
106,564,402059
106,564,1493930
106,564,1517460
106,175,1531964
106,175,1532163
106,564,1588039
106,175,1709789
106,175,1710002
106,175,1711773
106,175,1711985
106,564,1766624
106,564,1766659
106,564,1779789
106,564,1782047
106,564,1783710
107,136,43608
107,136,69093
107,76,286307
107,76,289012
107,76,289022
107,76,335699
107,76,335717
107,76,341332
107,76,373948
107,136,446499
107,136,768424
107,136,769368
107,136,770394
107,76,820646
107,76,825691
107,76,826070
107,76,826160
107,76,826272
107,76,892598
107,76,892607
107,136,1037580
107,136,1037809
107,136,1068704
107,136,1068732
107,136,1069165
107,136,1069225
107,136,1069486
107,136,1069503
107,136,1073503
107,136,1085253
107,136,1089429
107,136,1089436
107,136,1090053
107,136,1098582
107,434,1105291
107,434,1105419
107,136,1114714
107,136,1116552
107,136,1116786
107,136,1117352
107,136,1117573
107,136,1117578
107,136,1117590
107,136,1165530
107,136,1165686
107,136,1165950
107,136,1165960
107,136,1166023
107,136,1169122
107,136,1169133
107,136,1173113
107,136,1173229
107,136,1174625
107,136,1188228
107,136,1188333
107,136,1188467
107,136,1276837
107,136,1341251
107,136,1341516
107,136,1344284
107,136,1424047
107,136,1424099
107,136,1430445
107,136,1432381
107,136,1433601
107,136,1433617
107,76,1526234
107,76,1527645
107,76,1527758
107,76,1527772
107,434,1679418
107,76,1679485
107,76,1679601
107,434,1679615
107,434,1686563
107,136,1714284
107,136,1800168
107,136,1802283
107,136,1802395
107,136,1802439
107,136,1802695
107,136,1802725
107,136,1802844
107,136,1802878
107,136,1803320
107,136,1803440
107,136,1803520
107,136,1803611
107,136,1803843
107,136,1804639
107,136,1805391
107,136,1805492
107,136,1805581
107,136,1805639
107,136,1805866
107,136,1806082
107,136,1806340
107,136,1806418
107,136,1895833
107,136,1895895
107,136,1896014
107,136,1896150
107,136,1896368
107,136,1960136
107,136,1960630
107,136,1960719
107,136,1960922
107,136,1960990
107,136,1961445
107,136,2198527
107,136,2198795
107,136,2198908
107,136,2198990
107,136,2201141
107,136,2210537
107,136,2281133
107,136,2334697
107,136,2334881
107,136,2376015
107,136,2376113
108,237,570586
108,349,2136781
108,349,2136789
108,349,2136810
108,349,2136962
109,422,395560
109,422,580177
109,422,754581
109,422,755052
109,422,829122
109,422,829129
109,422,830155
109,422,830169
109,422,835717
109,422,838639
109,422,840362
109,422,840419
109,422,840814
109,422,927314
109,422,928706
109,422,929629
109,318,1017398
109,318,1017406
109,318,1018423
109,422,1509626
109,422,1517575
109,422,1517588
109,422,1517590
109,422,1540809
109,422,1540814
109,422,1604557
109,422,1676749
109,422,1676753
109,422,1676814
109,422,1677010
109,422,1677012
109,422,1677092
109,422,1677101
109,422,1677105
109,422,1677116
109,231,1962211
109,231,1962214
109,231,1962348
109,422,1967757
109,3,2065292
109,3,2065995
109,422,2216441
109,422,2216507
109,422,2219196
109,422,2228879
109,422,2291094
109,422,2291113
109,422,2291484
109,422,2292431
110,111,72279
110,111,72449
110,111,72832
110,111,73780
110,111,73800
110,111,77236
110,111,77248
110,111,77269
110,111,77699
110,111,309516
110,111,1172193
110,111,1246710
110,111,1280987
110,111,1935932
111,456,38341
111,347,44338
111,110,72483
111,110,74471
111,110,77662
111,110,77731
111,347,155421
111,347,157778
111,110,292900
111,110,316596
111,110,317588
111,136,427656
111,136,492846
111,136,492885
111,136,492892
111,136,492920
111,136,520377
111,136,520553
111,347,568313
111,110,575442
111,110,575549
111,110,728300
111,347,750018
111,347,751629
111,347,752070
111,136,809829
111,136,809995
111,136,829500
111,136,856002
111,136,856383
111,347,925653
111,347,928072
111,456,1022905
111,456,1024702
111,456,1062248
111,456,1112943
111,456,1116562
111,456,1119607
111,456,1119956
111,456,1120887
111,456,1121038
111,456,1170992
111,110,1172127
111,110,1172320
111,110,1195126
111,110,1243104
111,110,1243222
111,110,1280659
111,347,1323488
111,347,1342666
111,347,1343023
111,347,1343154
111,347,1343193
111,456,1376222
111,136,1642511
111,136,1642624
111,136,1642712
111,136,1642732
111,456,1849598
111,347,1936354
111,347,1941362
111,456,1962797
111,456,1962838
111,456,1962890
111,347,1963109
111,347,1963414
111,347,1964927
111,136,1965942
111,347,1966700
112,375,583340
112,375,597836
112,375,597959
112,375,598023
112,375,598081
112,375,598096
112,375,598184
112,375,900332
112,375,900453
112,375,900768
112,375,1690930
112,375,1691048
112,375,2117413
112,375,2117850
113,492,2135910
113,492,2152224
114,339,127815
114,339,128103
114,339,509978
114,339,510459
114,339,510533
114,339,514925
114,339,514984
114,339,763120
114,339,763494
114,339,1026652
114,339,1091185
114,339,1109666
114,339,1350535
114,339,1350713
114,339,1352626
114,339,1352719
114,339,1364070
114,339,1365674
114,339,1365682
114,339,1365783
114,339,1366309
114,339,1366696
114,339,1366702
114,339,1366991
114,339,1367242
114,339,1367552
114,339,1370735
114,339,1371079
114,339,1371543
114,339,1371545
114,339,1371546
114,339,1371549
114,339,1371551
114,339,1371557
114,339,1371563
114,339,1371582
114,339,1378488
114,339,1380068
114,339,1709645
114,339,1711987
114,339,1717342
114,339,1772378
114,339,1780221
114,339,1780753
114,339,1856630
114,339,1857998
114,339,2115475
114,339,2147997
114,57,2186946
114,339,2289737
114,339,2289804
114,339,2299927
114,339,2302652
114,339,2306044
114,339,2306233
114,339,2306594
114,339,2306746
114,339,2306842
114,339,2308900
114,339,2310243
114,339,2310390
114,339,2310723
114,339,2312959
115,434,63433
115,434,63460
115,434,63629
115,434,64900
115,434,65418
115,434,65865
115,434,65931
115,434,66012
115,434,67721
115,434,68358
115,434,68625
115,434,114705
115,434,115045
115,434,196903
115,434,197294
115,434,197894
115,434,284274
115,434,284397
115,434,284717
115,434,553791
115,434,569043
115,434,569230
115,434,569463
115,434,569558
115,434,569860
115,54,572199
115,434,715604
115,434,715683
115,434,802918
115,434,1408868
115,434,1774868
115,434,1784119
115,434,1784223
115,434,1784268
115,434,1785367
115,434,1788452
115,434,1789371
115,434,1867870
115,434,1868793
115,434,1869124
115,434,1869562
115,434,1869976
115,434,2012399
115,434,2200355
115,434,2200919
115,434,2201270
115,434,2238233
116,310,475068
116,310,475073
116,310,475077
116,310,664130
116,310,665326
116,310,665953
116,310,736498
116,310,738376
116,310,738975
116,515,767515
116,515,768027
116,515,768241
116,515,770884
116,515,771675
116,515,772178
116,515,772270
116,515,772428
116,515,773243
116,515,845170
116,515,1007269
116,515,1009413
116,515,1009530
116,515,1178084
116,515,1178670
116,515,1498980
116,515,1499830
116,515,1499952
116,310,1513148
116,310,1513230
116,310,1514714
116,310,1514774
116,310,1514791
116,310,1515859
116,310,1515872
116,515,1532770
116,515,1532846
116,515,1716855
116,515,1724263
116,515,1724981
116,515,1730897
116,515,1732233
116,515,1768399
116,515,1817938
116,515,1818064
116,515,1818470
116,515,1818971
116,515,1819218
116,515,1819241
116,515,1819633
116,515,1819956
116,515,1820241
116,515,1861810
116,515,1875561
116,515,1982292
116,515,1982518
116,515,1982778
116,515,2019379
116,515,2045814
116,515,2045877
116,515,2143915
116,515,2146189
116,515,2149380
116,515,2215372
116,515,2217525
116,515,2221356
117,457,1274509
117,457,1275329
117,457,1275366
117,457,1280259
117,457,1280928
117,457,1542308
117,457,1599751
118,60,495526
118,60,1012831
118,60,1013215
118,60,1013271
118,60,1693178
118,60,1693277
118,60,1971990
118,60,2152523
118,60,2152796
118,60,2152985
118,60,2153263
118,60,2154095
118,60,2239405
118,60,2280538
119,481,996079
119,481,996105
119,481,996486
119,481,996495
119,481,1081438
119,481,1082574
119,481,1157421
119,481,1158018
119,130,1159097
119,481,1625814
119,481,2033061
119,481,2033709
120,546,416105
120,546,416443
120,546,417347
120,546,494579
120,546,1073711
120,546,1073717
120,530,1255940
120,546,1279293
120,530,1286002
120,530,1286869
120,394,1444447
120,394,1445397
120,546,1859717
120,546,1859936
120,546,1860717
120,546,1860985
120,546,1861163
120,546,1862000
120,546,1862257
120,530,1960853
120,530,1961830
120,546,2277540
120,546,2277706
120,546,2277825
121,515,374573
121,515,377772
121,515,382377
121,515,385212
121,317,474243
121,317,474410
121,73,906848
121,73,906852
121,73,907374
121,73,907383
121,515,910707
121,515,1010503
121,73,1512373
121,73,1512486
121,515,1695862
121,515,1698146
121,515,1700046
121,515,1700049
121,515,1700114
121,515,1700556
121,515,1704397
122,412,420081
122,412,998806
124,125,126755
124,234,227220
124,125,244048
124,125,295685
124,125,295788
124,125,296114
124,376,323914
124,376,324438
124,125,672406
124,125,672610
124,125,676918
124,125,729003
124,125,729685
124,125,814500
124,125,815848
124,125,820645
124,125,820681
124,125,820851
124,125,821476
124,125,823620
124,43,926702
124,125,1173130
124,43,1518998
124,376,1537984
124,125,1625641
124,43,1794427
124,234,1959407
124,234,1962969
124,234,1963989
124,376,2015748
124,43,2113010
124,43,2113166
124,43,2137746
124,43,2138267
125,234,43005
125,234,44862
125,234,118342
125,234,118380
125,234,118525
125,234,118676
125,234,120614
125,234,122727
125,234,124054
125,234,124078
125,234,124141
125,234,124188
125,234,124254
125,234,124616
125,234,126022
125,234,126113
125,124,126773
125,234,127141
125,234,127145
125,234,127174
125,124,132495
125,376,140085
125,234,204961
125,234,205208
125,234,205295
125,234,206141
125,234,207478
125,376,209188
125,234,218265
125,234,218350
125,234,218361
125,234,218416
125,124,243859
125,124,244079
125,234,291744
125,234,292260
125,234,292577
125,234,292744
125,234,292807
125,234,292893
125,234,292925
125,234,293025
125,234,295260
125,124,295266
125,124,295812
125,124,296017
125,124,296137
125,376,296629
125,376,304020
125,234,375168
125,234,375330
125,234,375507
125,234,661194
125,124,672228
125,124,672572
125,234,673769
125,234,673935
125,124,673952
125,234,674113
125,124,681937
125,234,727564
125,124,728576
125,124,729078
125,124,729706
125,234,762446
125,234,762524
125,234,806154
125,234,806560
125,124,810673
125,124,813279
125,124,814987
125,124,815950
125,124,820677
125,124,820689
125,124,821012
125,124,823596
125,124,823725
125,43,890763
125,234,895686
125,234,895775
125,234,897127
125,376,907199
125,376,907406
125,234,907945
125,234,978667
125,234,978827
125,234,978873
125,234,979074
125,234,1011717
125,234,1011923
125,234,1069408
125,234,1069832
125,376,1088893
125,376,1089048
125,376,1089107
125,124,1093576
125,234,1119552
125,234,1119555
125,124,1121291
125,234,1161022
125,234,1162036
125,124,1169796
125,124,1173217
125,234,1186884
125,234,1187018
125,234,1283335
125,234,1327984
125,234,1328045
125,234,1328161
125,234,1330338
125,234,1331560
125,234,1331597
125,234,1412075
125,234,1412157
125,234,1415984
125,234,1416475
125,234,1424239
125,234,1424397
125,234,1505689
125,376,1511819
125,234,1622959
125,234,1623051
125,234,1623059
125,234,1623117
125,124,1623183
125,124,1623271
125,234,1623317
125,234,1623623
125,234,1623683
125,124,1625679
125,234,1682344
125,234,1687569
125,234,1856472
125,234,1933479
125,234,1933520
125,234,1934982
125,376,1943589
125,234,1963373
125,234,1963479
125,234,1964493
125,234,2018506
125,234,2018746
125,234,2018827
125,234,2020819
125,234,2020874
125,234,2022072
126,127,466138
126,127,764591
126,127,764607
126,127,816729
126,549,1436358
127,369,77000
127,369,81151
127,369,82144
127,210,116699
127,210,117004
127,210,119325
127,369,217825
127,369,238622
127,369,253579
127,369,253679
127,369,253866
127,369,432288
127,126,463761
127,369,523880
127,210,555637
127,210,555905
127,210,567840
127,210,568369
127,210,571764
127,210,572377
127,210,576407
127,210,576657
127,369,658021
127,369,663475
127,369,663603
127,369,663735
127,369,666332
127,369,668126
127,369,668213
127,369,668331
127,210,751508
127,210,751836
127,210,751846
127,210,751852
127,369,763846
127,369,764472
127,126,764543
127,126,764714
127,369,764715
127,126,769754
127,126,821197
127,210,839863
127,369,1011696
127,210,1011725
127,369,1011865
127,369,1014320
127,369,1998775
127,369,2000973
127,369,2001776
127,369,2030889
127,369,2032583
127,369,2036234
127,369,2038772
127,369,2044927
128,324,148666
128,324,148760
128,324,148801
129,307,1687879
129,307,1688053
129,307,1688870
129,307,1689045
129,307,1768895
129,307,1769056
130,166,46077
130,565,388051
130,565,388899
130,166,513168
130,166,513781
130,166,513847
130,166,513946
130,166,514558
130,166,575714
130,565,992199
130,565,992970
130,119,1159069
130,166,1525847
130,166,1525949
130,166,1526093
130,166,1527176
130,166,1527380
130,166,1533064
130,166,1542202
130,166,1543144
130,565,1596307
130,565,1597039
130,481,1696685
130,565,2200143
130,565,2202232
130,565,2203534
130,565,2203677
130,166,2400849
130,166,2401281
130,166,2401406
130,166,2401639
130,166,2401991
131,36,78011
131,331,125063
131,331,140600
131,36,203148
131,36,388478
131,36,464006
131,36,464566
131,36,464703
131,36,464767
131,36,464889
131,36,464917
131,36,473189
131,36,811872
131,331,830574
131,331,848299
131,36,858689
131,331,1423870
131,331,1439916
131,36,1457528
131,36,1457613
131,36,1457622
131,36,1587230
131,36,1588283
131,36,1588354
131,36,1934490
131,36,1934903
131,36,1935620
131,36,1935853
131,36,1938139
131,36,1956855
131,36,2296317
131,36,2310385
131,36,2310479
131,36,2315251
132,477,75101
132,477,75303
132,477,75690
132,477,77353
132,477,77384
132,477,77631
132,477,78033
132,477,252195
132,477,284629
132,477,653676
132,477,659675
132,477,661920
132,477,662226
132,477,667732
132,477,669014
132,477,669725
132,477,669998
132,477,679176
132,477,769428
132,477,938405
132,477,940861
132,477,942248
132,477,945236
132,477,1065191
132,477,1065308
132,477,1081325
132,477,1081600
132,477,1094407
132,477,1094715
132,477,1094851
132,477,1097304
132,477,1097385
132,477,1097914
132,477,1098347
132,74,1100989
132,477,1261851
132,477,1261931
132,477,1262066
132,477,1268050
132,477,1273030
132,477,1351908
132,477,1353100
132,477,1353841
132,477,1353862
132,477,1365834
132,477,1370380
132,477,1370938
132,477,1371205
132,477,1371308
132,477,1371670
132,477,1373685
132,74,1669713
132,74,1675988
132,477,1776580
132,477,1802487
132,477,1802676
132,477,1803064
132,477,1803290
132,477,1803358
132,477,1803859
132,477,1804318
132,477,1804767
132,477,1887796
132,477,1888478
132,477,1888640
132,477,1888978
132,477,1952535
132,477,1962858
132,477,2031614
132,477,2032650
132,477,2032658
132,477,2032756
132,477,2032896
132,477,2033001
132,477,2033617
132,477,2035288
132,477,2035869
132,477,2039738
132,477,2040710
132,477,2042433
132,477,2048479
132,477,2048534
132,477,2048655
132,477,2053448
132,477,2056101
132,477,2063252
132,477,2064816
132,477,2066012
132,414,2097660
132,477,2115953
132,477,2116781
132,477,2116821
132,477,2119130
132,477,2119150
132,477,2119692
132,477,2120050
132,477,2120402
132,477,2120564
132,477,2143002
132,477,2143116
132,477,2151849
133,164,140552
133,164,140887
133,353,149577
133,353,159221
133,353,160035
133,353,233865
133,423,427136
133,423,427222
133,423,430629
133,423,430715
133,353,1157517
133,353,1157557
133,353,1162154
133,353,2047630
133,353,2048513
134,177,172547
134,177,172558
134,525,930630
134,177,1134876
134,177,1134974
134,251,1970862
134,251,1972013
134,251,2233014
134,251,2233203
134,251,2238506
134,251,2238589
134,251,2238642
135,92,121416
135,92,161531
135,92,482273
135,92,483017
135,92,483020
135,92,485849
135,92,486592
135,92,486600
135,95,670300
135,95,671646
135,95,672895
135,95,673162
135,95,673293
135,95,675223
135,95,676473
135,95,676740
135,95,676869
135,95,685709
135,95,689284
135,92,733636
135,92,733708
135,92,737196
135,92,737268
135,95,998743
135,92,1012881
135,92,1013035
135,92,1013626
135,92,1013740
135,92,1014841
135,92,1015071
135,92,1016450
135,92,1016605
135,92,1016969
135,92,1017195
135,92,1017309
135,92,1018250
135,92,1018410
135,92,1018605
135,92,1018761
135,92,1020538
135,92,1020775
135,92,1021818
135,92,1022173
135,92,1022330
135,92,1096791
135,92,1100352
135,92,1175663
135,92,1179221
135,92,1193854
135,92,1194792
135,92,1195220
135,92,1197409
135,92,1198349
135,92,1198778
135,82,1206168
135,82,1209740
135,448,1266186
135,448,1269755
135,92,1375394
135,92,1375504
135,92,1378967
135,92,1379076
135,92,1414202
135,92,1416307
135,92,1417772
135,92,1419877
135,92,1423739
135,92,1424373
135,92,1424528
135,92,1427312
135,92,1427944
135,92,1428096
135,92,1598355
135,92,1598664
135,92,1598713
135,92,1601923
135,92,1602233
135,92,1602283
135,92,1669958
135,92,1673525
135,92,1697531
135,92,1697731
135,92,1698178
135,92,1701098
135,92,1701297
135,92,1701742
135,95,1710744
135,95,1712127
135,95,1712304
135,95,1712451
135,95,1712456
135,95,1712540
135,95,1713380
135,95,1714313
135,95,1715091
135,95,1715696
135,95,1715872
135,95,1716018
135,95,1716023
135,95,1716108
135,95,1716315
135,95,1716404
135,95,1716475
135,95,1716519
135,95,1716948
135,95,1717162
135,95,1718660
135,95,1719884
135,95,1719971
135,95,1720044
135,95,1720088
135,95,1720731
135,82,1723621
135,82,1725270
135,82,1725808
135,82,1727191
135,82,1728838
135,82,1729376
135,82,1729732
135,82,1729960
135,82,1733301
135,82,1733528
135,92,2023455
135,92,2027017
135,92,2109863
135,92,2113426
135,95,2393165
135,95,2393220
135,95,2393344
135,95,2393611
135,95,2393770
135,95,2394303
135,95,2396728
135,95,2396782
135,95,2396907
135,95,2397173
135,95,2397334
135,95,2397863
135,95,2399901
135,95,2400963
135,95,2403463
135,95,2404526
136,456,34202
136,456,34203
136,456,34550
136,456,34638
136,456,34682
136,456,34848
136,456,34923
136,456,35035
136,456,38236
136,456,38304
136,456,38314
136,456,38319
136,456,38326
136,434,42718
136,107,43731
136,434,48864
136,434,51230
136,107,58952
136,434,60888
136,434,61073
136,434,61358
136,434,61404
136,434,61412
136,434,61487
136,434,63531
136,434,67805
136,434,69206
136,434,69823
136,434,69829
136,434,69844
136,434,69876
136,434,70332
136,434,71462
136,434,71597
136,434,71777
136,434,74636
136,434,76945
136,434,77786
136,434,78412
136,434,79285
136,434,80438
136,104,115538
136,434,122600
136,434,127506
136,434,128618
136,434,129268
136,434,129807
136,434,130615
136,434,131038
136,434,134402
136,434,134676
136,434,134946
136,434,135906
136,434,135918
136,434,136466
136,434,137037
136,434,137170
136,434,137313
136,434,137902
136,434,138482
136,434,139312
136,434,139506
136,434,139559
136,434,139913
136,434,140355
136,434,140625
