# index, id, female, _pos
464,622,0,"array([8.72136092, 8.87512979])"
465,623,0,"array([6.39012968, 8.85202187])"
466,624,0,"array([13.60734633,  7.27678884])"
467,625,0,"array([10.19685875,  8.73455059])"
468,628,0,"array([9.43894822, 9.89236389])"
469,631,0,"array([11.4050526,  9.4608619])"
470,632,0,"array([ 9.43520048, 10.59094064])"
471,634,0,"array([9.22719829, 8.97122729])"
472,635,0,"array([11.66482496,  8.52881879])"
473,636,0,"array([10.02767043, 12.61623471])"
474,637,0,"array([8.48444988, 7.89092432])"
475,638,0,"array([8.05319179, 5.16358523])"
476,639,0,"array([9.69236215, 7.62158465])"
477,640,0,"array([11.11125684,  8.15141595])"
478,641,0,"array([10.29044531,  9.01798028])"
479,643,0,"array([11.60062297,  7.58351121])"
480,644,0,"array([9.41200027, 7.74535976])"
481,645,0,"array([10.31096969,  9.69639741])"
482,648,0,"array([7.44161277, 5.13983413])"
483,649,0,"array([9.99280685, 7.83789315])"
484,650,0,"array([10.5132276 ,  4.41215981])"
485,651,0,"array([6.32969718, 8.84293682])"
486,652,0,"array([8.62711343, 7.53863644])"
487,653,0,"array([10.27175255,  8.78208484])"
488,654,0,"array([10.11000798,  9.19311383])"
489,656,0,"array([9.14858526, 8.66572805])"
490,657,0,"array([10.68216794,  8.69603466])"
491,658,0,"array([10.49602832,  7.73418713])"
492,659,0,"array([9.94144834, 4.51448728])"
493,661,0,"array([8.76991472, 9.85582121])"
494,663,0,"array([7.89789447, 8.2202196 ])"
495,664,0,"array([10.97322967,  9.44489145])"
496,665,0,"array([9.92590376, 7.98954559])"
497,666,0,"array([9.69260077, 9.20231868])"
498,667,0,"array([10.59977696,  4.29702731])"
499,668,0,"array([6.04442095, 8.7995349 ])"
500,669,0,"array([ 8.50189936, 12.3326292 ])"
501,670,0,"array([9.91207827, 9.09773899])"
502,671,0,"array([11.72768125, 12.4184943 ])"
503,672,0,"array([8.76679916, 9.05580165])"
504,673,0,"array([8.35490582, 8.10495511])"
505,675,0,"array([5.73108026, 8.07429111])"
506,676,0,"array([11.41315582,  7.80548055])"
507,677,0,"array([8.54393684, 7.5166305 ])"
508,678,0,"array([10.80460052, 12.5501856 ])"
509,680,0,"array([12.54957564, 11.71940516])"
510,681,0,"array([9.29314757, 8.93280224])"
511,682,0,"array([10.18681098,  7.45508855])"
512,683,0,"array([ 8.79205107, 10.02104403])"
513,685,0,"array([11.6757094 ,  9.26681337])"
514,687,0,"array([11.48879511, 11.72221271])"
515,688,0,"array([9.98194973, 7.5129666 ])"
516,689,0,"array([10.93822672,  8.90651503])"
517,692,0,"array([8.18893263, 7.78377929])"
518,694,0,"array([10.82447261,  8.05926205])"
519,695,0,"array([9.06824614, 7.65863774])"
520,696,0,"array([13.3698439 ,  7.93303524])"
521,697,0,"array([10.7546651 ,  4.76584385])"
522,698,0,"array([11.94180244,  8.78357481])"
523,699,0,"array([10.65011584,  7.52357458])"
524,700,0,"array([10.12685458,  9.94327316])"
525,701,0,"array([8.50717791, 9.38833263])"
526,702,0,"array([8.33535248, 7.82616788])"
527,703,0,"array([9.75550493, 7.56730763])"
528,704,0,"array([13.91631921,  6.82417295])"
529,706,0,"array([8.93987789, 9.22902151])"
530,707,0,"array([8.624142  , 8.95738402])"
531,709,0,"array([ 6.73676615, 11.05988716])"
532,711,0,"array([9.10263844, 9.73161599])"
533,714,0,"array([7.57099306, 4.96697072])"
534,720,0,"array([9.01025255, 8.48006326])"
535,736,0,"array([10.40457786,  9.42149558])"
536,742,0,"array([9.37413113, 7.5486482 ])"
537,743,0,"array([9.44646138, 9.09748494])"
538,744,0,"array([9.93750536, 9.55821196])"
539,748,0,"array([7.76654267, 4.29630735])"
540,752,0,"array([9.95839302, 8.9131046 ])"
541,759,0,"array([10.75620371, 10.61213369])"
542,760,0,"array([10.82712526,  8.87851263])"
543,764,0,"array([6.21200334, 9.6576952 ])"
544,766,0,"array([10.75090661,  8.95610078])"
545,771,0,"array([6.39973745, 6.83076095])"
546,772,0,"array([9.05488305, 9.03572143])"
547,774,0,"array([9.04030064, 8.15608829])"
548,780,0,"array([9.29721852, 8.4839537 ])"
549,781,0,"array([10.03284355,  8.31645156])"
550,782,0,"array([8.42718027, 5.45169474])"
551,785,0,"array([10.40574343,  9.20543953])"
552,786,0,"array([10.16613143,  9.8379626 ])"
553,788,0,"array([11.45308187,  8.58453696])"
554,797,0,"array([10.65952637,  9.06392076])"
555,798,0,"array([9.7036298, 8.787247 ])"
556,799,0,"array([9.53809088, 6.97552407])"
557,800,0,"array([9.5053529 , 8.93718201])"
558,801,0,"array([10.35857825,  8.59115697])"
559,802,0,"array([11.21761464,  8.75584128])"
560,804,0,"array([9.27452248, 5.0467613 ])"
561,805,0,"array([11.61606845,  8.80856951])"
562,812,0,"array([9.0893529 , 8.73232513])"
563,813,0,"array([11.80435688, 12.40638184])"
564,830,0,"array([8.3576875 , 8.75579476])"
565,843,0,"array([10.70983001, 10.05531171])"
566,845,0,"array([ 9.99287527, 10.1537827 ])"
567,846,0,"array([9.67111432, 8.19690771])"
